id,postcode,locality,state
894,2427,CROWDY HEAD,NSW
895,2427,HARRINGTON,NSW
896,2428,BLUEYS BEACH,NSW
897,2428,BOOMERANG BEACH,NSW
898,2428,BOOTI BOOTI,NSW
899,2428,CHARLOTTE BAY,NSW
900,2428,COOMBA BAY,NSW
901,2428,COOMBA PARK,NSW
902,2428,DARAWANK,NSW
903,2428,ELIZABETH BEACH,NSW
904,2428,FORSTER,NSW
905,2428,FORSTER SHOPPING VILLAGE,NSW
906,2428,GREEN POINT,NSW
907,2428,PACIFIC PALMS,NSW
908,2428,SANDBAR,NSW
20344,2428,SHALLOW BAY,NSW
909,2428,SMITHS LAKE,NSW
910,2428,TARBUCK BAY,NSW
911,2428,TIONA,NSW
912,2428,TUNCURRY,NSW
20345,2428,WALLINGAT,NSW
20346,2428,WALLIS LAKE,NSW
913,2428,WHOOTA,NSW
914,2429,BOBIN,NSW
915,2429,BOORGANNA,NSW
916,2429,BUCCA WAUKA,NSW
917,2429,BULBY BRUSH,NSW
918,2429,BULGA FOREST,NSW
919,2429,BUNYAH,NSW
920,2429,BURRELL CREEK,NSW
921,2429,CAPARRA,NSW
922,2429,CEDAR PARTY,NSW
923,2429,COMBOYNE,NSW
924,2429,DINGO FOREST,NSW
20347,2429,DOLLYS FLAT,NSW
925,2429,DYERS CROSSING,NSW
926,2429,ELANDS,NSW
927,2429,FIREFLY,NSW
928,2429,INNES VIEW,NSW
929,2429,KARAAK FLAT,NSW
20348,2429,KHATAMBUHL,NSW
930,2429,KILLABAKH,NSW
931,2429,KILLAWARRA,NSW
932,2429,KIMBRIKI,NSW
933,2429,KINGS CREEK,NSW
934,2429,KIPPAXS,NSW
935,2429,KRAMBACH,NSW
936,2429,KUNDIBAKH,NSW
937,2429,MARLEE,NSW
938,2429,MOORAL CREEK,NSW
939,2429,STRATHCEDAR,NSW
940,2429,THE BIGHT,NSW
3329,2429,TIPPERARY,NSW
3330,2429,WARRIWILLAH,NSW
3331,2429,WHERROL FLAT,NSW
3332,2429,WINGHAM,NSW
3333,2429,YARRATT FOREST,NSW
3334,2430,BLACK HEAD,NSW
3335,2430,BOHNOCK,NSW
3336,2430,BOOTAWA,NSW
3337,2430,BRIMBIN,NSW
20349,2430,CABBAGE TREE ISLAND,NSW
3338,2430,CHATHAM,NSW
3339,2430,CROKI,NSW
3340,2430,CUNDLETOWN,NSW
3341,2430,DIAMOND BEACH,NSW
3342,2430,DUMARESQ ISLAND,NSW
3343,2430,FAILFORD,NSW
3344,2430,GHINNI GHINNI,NSW
3345,2430,GLENTHORNE,NSW
3346,2430,HALLIDAYS POINT,NSW
3347,2430,HAPPY VALLEY,NSW
3348,2430,HILLVILLE,NSW
3349,2430,JONES ISLAND,NSW
3350,2430,KIWARRAK,NSW
3351,2430,KOLODONG,NSW
3352,2430,KOORAINGHAT,NSW
3353,2430,KUNDLE KUNDLE,NSW
3354,2430,LANSDOWNE,NSW
20350,2430,LANSDOWNE FOREST,NSW
3355,2430,MANNING POINT,NSW
3356,2430,MELINGA,NSW
3357,2430,MITCHELLS ISLAND,NSW
3358,2430,MONDROOK,NSW
3359,2430,OLD BAR,NSW
3360,2430,OXLEY ISLAND,NSW
3361,2430,PAMPOOLAH,NSW
3362,2430,POSSUM BRUSH,NSW
3363,2430,PURFLEET,NSW
3364,2430,RAINBOW FLAT,NSW
3365,2430,RED HEAD,NSW
3366,2430,SALTWATER,NSW
3367,2430,TALLWOODS VILLAGE,NSW
3368,2430,TAREE,NSW
22866,2430,TAREE DC,NSW
3369,2430,TAREE SOUTH,NSW
3370,2430,TAREE WEST,NSW
3371,2430,TINONEE,NSW
3372,2430,UPPER LANSDOWNE,NSW
3373,2430,WALLABI POINT,NSW
3374,2431,ARAKOON,NSW
3375,2431,JERSEYVILLE,NSW
3376,2431,SOUTH WEST ROCKS,NSW
3377,2439,BATAR CREEK,NSW
3378,2439,BLACK CREEK,NSW
20351,2439,BOBS CREEK,NSW
20352,2439,HERONS CREEK,NSW
3379,2439,KENDALL,NSW
3380,2439,KEREWONG,NSW
3381,2439,KEW,NSW
3382,2439,LOGANS CROSSING,NSW
3383,2439,LORNE,NSW
3384,2439,ROSSGLEN,NSW
3385,2439,SWANS CROSSING,NSW
3386,2439,UPSALLS CREEK,NSW
3387,2440,ALDAVILLA,NSW
3388,2440,AUSTRAL EDEN,NSW
3389,2440,BELLBROOK,NSW
3390,2440,BELLIMBOPINNI,NSW
3391,2440,BELMORE RIVER,NSW
3392,2440,BURNT BRIDGE,NSW
3393,2440,CARRAI,NSW
3394,2440,CLYBUCCA,NSW
3395,2440,COLLOMBATTI,NSW
3396,2440,COMARA,NSW
3397,2440,CORANGULA,NSW
3398,2440,CRESCENT HEAD,NSW
3399,2440,DEEP CREEK,NSW
3400,2440,DONDINGALONG,NSW
2193,2440,EAST KEMPSEY,NSW
2194,2440,EUROKA,NSW
2195,2440,FREDERICKTON,NSW
2196,2440,GEORGES CREEK,NSW
2197,2440,GLADSTONE,NSW
20353,2440,GREENHILL,NSW
2198,2440,GREENHILLS,NSW
2199,2440,HAMPDEN HALL,NSW
2200,2440,HAT HEAD,NSW
2201,2440,HICKEYS CREEK,NSW
2202,2440,KEMPSEY,NSW
2203,2440,KINCHELA,NSW
2204,2440,LOWER CREEK,NSW
2205,2440,MILLBANK,NSW
2206,2440,MOONEBA,NSW
2207,2440,MOPARRABAH,NSW
2208,2440,MUNGAY CREEK,NSW
2209,2440,OLD STATION,NSW
2210,2440,POLA CREEK,NSW
2211,2440,RAINBOW REACH,NSW
1933,2440,SEVEN OAKS,NSW
1934,2440,SHERWOOD,NSW
1935,2440,SKILLION FLAT,NSW
1936,2440,SMITHTOWN,NSW
1937,2440,SOUTH KEMPSEY,NSW
1938,2440,SUMMER ISLAND,NSW
1939,2440,TEMAGOG,NSW
1940,2440,TOOROOKA,NSW
1941,2440,TURNERS FLAT,NSW
1942,2440,VERGES CREEK,NSW
1943,2440,WEST KEMPSEY,NSW
1944,2440,WILLAWARRIN,NSW
1945,2440,WILLI WILLI,NSW
1946,2440,WITTITRIN,NSW
1947,2440,YARRAVEL,NSW
1948,2440,YESSABAH,NSW
20354,2441,ALLGOMERA,NSW
1949,2441,ALLGOMERA CREEK,NSW
1950,2441,BALLENGARRA,NSW
1951,2441,BARRAGANYATTI,NSW
1952,2441,BONVILLE,NSW
1953,2441,BRIL BRIL,NSW
1954,2441,BRINERVILLE,NSW
1955,2441,BROWNS CROSSING,NSW
1956,2441,COOPERABUNG,NSW
1957,2441,CROSSMAGLEN,NSW
1958,2441,EUNGAI CREEK,NSW
1959,2441,EUNGAI RAIL,NSW
1960,2441,FISHERMANS REACH,NSW
20355,2441,GEARYS FLAT,NSW
1961,2441,GRASSY HEAD,NSW
1962,2441,GUM SCRUB,NSW
1963,2441,HACKS FERRY,NSW
20356,2441,KIPPARA,NSW
1964,2441,KUNDABUNG,NSW
20357,2441,MARLO MERRICAN,NSW
1965,2441,ROLLANDS PLAINS,NSW
1966,2441,STUARTS POINT,NSW
1967,2441,TAMBAN,NSW
1968,2441,TELEGRAPH POINT,NSW
1969,2441,UPPER ROLLANDS PLAINS,NSW
1970,2441,YARRAHAPINNI,NSW
1971,2442,KEMPSEY MSC,NSW
1972,2442,MID NORTH COAST MSC,NSW
1973,2443,BOBS CREEK,NSW
1974,2443,CAMDEN HEAD,NSW
1975,2443,CORALVILLE,NSW
1976,2443,DEAUVILLE,NSW
1977,2443,DIAMOND HEAD,NSW
1978,2443,DICKS HILL,NSW
1979,2443,DUNBOGAN,NSW
1980,2443,HANNAM VALE,NSW
1981,2443,HERONS CREEK,NSW
1982,2443,JOHNS RIVER,NSW
1983,2443,LAKEWOOD,NSW
1984,2443,LAURIETON,NSW
1985,2443,MIDDLE BROTHER,NSW
1986,2443,MOORLAND,NSW
1987,2443,NORTH BROTHER,NSW
1988,2443,NORTH HAVEN,NSW
1989,2443,STEWARTS RIVER,NSW
1990,2443,WAITUI,NSW
1991,2443,WEST HAVEN,NSW
1992,2444,BLACKMANS POINT,NSW
1993,2444,FERNBANK CREEK,NSW
1994,2444,FLYNNS BEACH,NSW
1995,2444,LIGHTHOUSE BEACH,NSW
1996,2444,LIMEBURNERS CREEK,NSW
1997,2444,NORTH SHORE,NSW
1998,2444,PORT MACQUARIE,NSW
1999,2444,PORT MACQUARIE BC,NSW
2000,2444,RIVERSIDE,NSW
2001,2444,SETTLEMENT CITY,NSW
2002,2444,THE HATCH,NSW
2003,2444,THRUMSTER,NSW
2004,2445,BONNY HILLS,NSW
2005,2445,GRANTS BEACH,NSW
20358,2445,JOLLY NOSE,NSW
2006,2445,LAKE CATHIE,NSW
2007,2446,BAGNOO,NSW
20359,2446,BAGO,NSW
20360,2446,BANDA BANDA,NSW
2008,2446,BEECHWOOD,NSW
2009,2446,BELLANGRY,NSW
2010,2446,BIRDWOOD,NSW
2011,2446,BROMBIN,NSW
2012,2446,BYABARRA,NSW
2013,2446,CAIRNCROSS,NSW
2014,2446,CROSSLANDS,NSW
20361,2446,DEBENHAM,NSW
2015,2446,DOYLES RIVER,NSW
2016,2446,ELLENBOROUGH,NSW
2017,2446,FORBES RIVER,NSW
2018,2446,FRAZERS CREEK,NSW
2019,2446,GEARYS FLAT,NSW
2020,2446,HARTYS PLAINS,NSW
2021,2446,HOLLISDALE,NSW
2022,2446,HUNTINGDON,NSW
2023,2446,HYNDMANS CREEK,NSW
2024,2446,KINDEE,NSW
20362,2446,KING CREEK,NSW
2025,2446,LAKE INNES,NSW
2026,2446,LONG FLAT,NSW
2027,2446,LOWER PAPPINBARRA,NSW
2028,2446,MARLO MERRICAN,NSW
2029,2446,MORTONS CREEK,NSW
20363,2446,MOUNT SEAVIEW,NSW
2030,2446,PAPPINBARRA,NSW
2031,2446,PEMBROOKE,NSW
2032,2446,PIPECLAY,NSW
2033,2446,RAWDON ISLAND,NSW
2034,2446,REDBANK,NSW
2035,2446,ROSEWOOD,NSW
2036,2446,SANCROX,NSW
2037,2446,TOMS CREEK,NSW
2038,2446,UPPER PAPPINBARRA,NSW
2039,2446,WAUCHOPE,NSW
20364,2446,WERRIKIMBE,NSW
2040,2446,YARRAS,NSW
2041,2446,YIPPIN CREEK,NSW
20365,2447,BAKERS CREEK,NSW
2042,2447,BURRAPINE,NSW
2043,2447,CONGARINNI,NSW
20366,2447,CONGARINNI NORTH,NSW
2044,2447,DONNELLYVILLE,NSW
2045,2447,GUMMA,NSW
2046,2447,MACKSVILLE,NSW
2047,2447,NEWEE CREEK,NSW
20367,2447,NORTH MACKSVILLE,NSW
2048,2447,SCOTTS HEAD,NSW
2049,2447,TALARM,NSW
2050,2447,TAYLORS ARM,NSW
2051,2447,THUMB CREEK,NSW
2052,2447,UPPER TAYLORS ARM,NSW
2053,2447,UTUNGUN,NSW
2054,2447,WARRELL CREEK,NSW
2055,2447,WAY WAY,NSW
2056,2447,WIRRIMBI,NSW
2057,2447,YARRANBELLA,NSW
2058,2448,HYLAND PARK,NSW
2059,2448,NAMBUCCA HEADS,NSW
2060,2448,VALLA,NSW
2061,2448,VALLA BEACH,NSW
2062,2448,VIEWMONT,NSW
2063,2449,ARGENTS HILL,NSW
2064,2449,BOWRAVILLE,NSW
20368,2449,BUCKRA BENDINNI,NSW
2065,2449,GIRRALONG,NSW
2066,2449,KENNAICLE CREEK,NSW
20369,2449,KILLIEKRANKIE,NSW
2067,2449,MISSABOTTI,NSW
2068,2449,SOUTH ARM,NSW
2069,2449,TEWINGA,NSW
2070,2450,BOAMBEE,NSW
20370,2450,BONVILLE,NSW
1793,2450,BROOKLANA,NSW
1794,2450,BUCCA,NSW
1795,2450,COFFS HARBOUR,NSW
22832,2450,COFFS HARBOUR DC,NSW
1796,2450,COFFS HARBOUR JETTY,NSW
1797,2450,COFFS HARBOUR PLAZA,NSW
1798,2450,CORAMBA,NSW
1799,2450,DAIRYVILLE,NSW
1800,2450,GLENREAGH,NSW
1801,2450,KARANGI,NSW
1802,2450,KORORA,NSW
1803,2450,LOWANNA,NSW
1804,2450,LOWER BUCCA,NSW
1805,2450,MOONEE BEACH,NSW
1806,2450,NANA GLEN,NSW
1807,2450,NORTH BOAMBEE VALLEY,NSW
1808,2450,SAPPHIRE BEACH,NSW
20371,2450,SHERWOOD,NSW
1809,2450,ULONG,NSW
1810,2450,UPPER ORARA,NSW
1811,2452,BAYLDON,NSW
1812,2452,BOAMBEE EAST,NSW
1813,2452,SAWTELL,NSW
1814,2452,TOORMINA,NSW
20372,2453,BIELSDOWN HILLS,NSW
1815,2453,BILLYS CREEK,NSW
1816,2453,BOSTOBRICK,NSW
1817,2453,BRIGGSVALE,NSW
20373,2453,CASCADE,NSW
1818,2453,CLOUDS CREEK,NSW
1819,2453,DEER VALE,NSW
1820,2453,DORRIGO,NSW
20374,2453,DORRIGO MOUNTAIN,NSW
1821,2453,DORRIGO NORTH,NSW
1822,2453,DUNDURRABIN,NSW
1823,2453,EBOR,NSW
1824,2453,FERNBROOK,NSW
1825,2453,GANGARA,NSW
1826,2453,GLEN FERNAIGH,NSW
1827,2453,HERNANI,NSW
1828,2453,LEIGH,NSW
20375,2453,MARENGO,NSW
1829,2453,MAYNARDS PLAINS,NSW
1830,2453,MEGAN,NSW
20376,2453,MOONPAR,NSW
23980,2453,MOONPAR,NSW
1831,2453,MULDIVA,NSW
20377,2453,NEVER NEVER,NSW
20378,2453,NORTH DORRIGO,NSW
20379,2453,TALLOWWOOD RIDGE,NSW
1832,2453,TYRINGHAM,NSW
20380,2453,WILD CATTLE CREEK,NSW
1833,2454,BELLINGEN,NSW
1834,2454,BRIERFIELD,NSW
20381,2454,BRINERVILLE,NSW
1835,2454,BUNDAGEN,NSW
1836,2454,DARKWOOD,NSW
1837,2454,FERNMOUNT,NSW
1838,2454,GLENIFFER,NSW
1839,2454,GORDONVILLE,NSW
1840,2454,HYDES CREEK,NSW
1841,2454,KALANG,NSW
1842,2454,KOOROOWI,NSW
1843,2454,MYLESTOM,NSW
1844,2454,ORAMA,NSW
1845,2454,RALEIGH,NSW
1846,2454,REPTON,NSW
1847,2454,SCOTCHMAN,NSW
20382,2454,SPICKETTS CREEK,NSW
1848,2454,SUNNY CORNER,NSW
1849,2454,THORA,NSW
1850,2454,UPPER THORA,NSW
1851,2454,VALERY,NSW
1852,2455,TARKEETH,NSW
1853,2455,URUNGA,NSW
1854,2456,ARRAWARRA,NSW
1855,2456,ARRAWARRA HEADLAND,NSW
1856,2456,CORINDI BEACH,NSW
20383,2456,DIRTY CREEK,NSW
1857,2456,EMERALD BEACH,NSW
1858,2456,MULLAWAY,NSW
1859,2456,RED ROCK,NSW
1860,2456,SAFETY BEACH,NSW
1861,2456,SANDY BEACH,NSW
1862,2456,UPPER CORINDI,NSW
1863,2456,WOOLGOOLGA,NSW
1864,2460,ALUMY CREEK,NSW
20384,2460,BANYABBA,NSW
1865,2460,BARCOONGERE,NSW
1866,2460,BARRETTS CREEK,NSW
1867,2460,BARYULGIL,NSW
1868,2460,BLAXLANDS CREEK,NSW
1869,2460,BLAXLANDS FLAT,NSW
1870,2460,BOM BOM,NSW
1871,2460,BOOKRAM,NSW
1872,2460,BRAUNSTONE,NSW
1873,2460,BRUSHGROVE,NSW
1874,2460,BUCCARUMBI,NSW
1875,2460,CALAMIA,NSW
1876,2460,CANGAI,NSW
1877,2460,CARNHAM,NSW
1878,2460,CARRS CREEK,NSW
1879,2460,CARRS ISLAND,NSW
23912,2460,CARRS PENINSULA,NSW
1880,2460,CARRS PENINSULAR,NSW
20385,2460,CHAELUNDI,NSW
1881,2460,CHAMBIGNE,NSW
1882,2460,CLARENZA,NSW
1883,2460,CLIFDEN,NSW
1884,2460,COALDALE,NSW
1885,2460,COLLUM COLLUM,NSW
1886,2460,COOMBADJHA,NSW
1887,2460,COPMANHURST,NSW
1888,2460,COUTTS CROSSING,NSW
1889,2460,COWPER,NSW
1890,2460,CROWTHER ISLAND,NSW
1891,2460,DALMORTON,NSW
20386,2460,DEEP CREEK,NSW
1892,2460,DILKOON,NSW
1893,2460,DIRTY CREEK,NSW
1894,2460,DUMBUDGERY,NSW
1895,2460,EATONSVILLE,NSW
1896,2460,EIGHTEEN MILE,NSW
1897,2460,ELLAND,NSW
1898,2460,FINE FLOWER,NSW
1899,2460,FORTIS CREEK,NSW
1900,2460,GLENUGIE,NSW
1901,2460,GRAFTON,NSW
1902,2460,GRAFTON WEST,NSW
1903,2460,GREAT MARLOW,NSW
1904,2460,GURRANANG,NSW
1905,2460,HALFWAY CREEK,NSW
1906,2460,HEIFER STATION,NSW
1907,2460,JACKADGERY,NSW
1908,2460,JUNCTION HILL,NSW
1909,2460,KANGAROO CREEK,NSW
1910,2460,KEYBARBIN,NSW
1911,2460,KOOLKHAN,NSW
1912,2460,KREMNOS,NSW
1913,2460,KUNGALA,NSW
20387,2460,KYARRAN,NSW
1914,2460,LANITZA,NSW
1915,2460,LAWRENCE,NSW
1916,2460,LEVENSTRATH,NSW
1917,2460,LILYDALE,NSW
1918,2460,LIONSVILLE,NSW
1919,2460,LOWER COLDSTREAM,NSW
1920,2460,LOWER SOUTHGATE,NSW
1921,2460,MALABUGILMAH,NSW
1922,2460,MCPHERSONS CROSSING,NSW
1923,2460,MOLEVILLE CREEK,NSW
1924,2460,MOUNTAIN VIEW,NSW
1925,2460,MYLNEFORD,NSW
1926,2460,NEWBOLD,NSW
1927,2460,NYMBOIDA,NSW
1928,2460,PULGANBAR,NSW
1929,2460,PUNCHBOWL,NSW
1930,2460,RAMORNIE,NSW
1931,2460,RUSHFORTH,NSW
1932,2460,SANDY CROSSING,NSW
1653,2460,SEELANDS,NSW
1654,2460,SHANNONDALE,NSW
20388,2460,SMITHS CREEK,NSW
1655,2460,SOUTH ARM,NSW
1656,2460,SOUTH GRAFTON,NSW
20389,2460,SOUTHAMPTON,NSW
1657,2460,SOUTHGATE,NSW
1658,2460,STOCKYARD CREEK,NSW
1659,2460,THE PINNACLES,NSW
1660,2460,THE WHITEMAN,NSW
1661,2460,TOWALLUM,NSW
1662,2460,TRENAYR,NSW
1663,2460,TYNDALE,NSW
1664,2460,UPPER COPMANHURST,NSW
1665,2460,UPPER FINE FLOWER,NSW
1666,2460,WARRAGAI CREEK,NSW
20390,2460,WASHPOOL,NSW
1667,2460,WATERVIEW,NSW
1668,2460,WATERVIEW HEIGHTS,NSW
1669,2460,WELLS CROSSING,NSW
1670,2460,WHITEMAN CREEK,NSW
1671,2460,WINEGROVE,NSW
1672,2460,WOMBAT CREEK,NSW
1673,2462,CALLIOPE,NSW
1674,2462,COLDSTREAM,NSW
1675,2462,DIGGERS CAMP,NSW
1676,2462,GILLETTS RIDGE,NSW
1677,2462,LAKE HIAWATHA,NSW
1678,2462,LAVADIA,NSW
1679,2462,MINNIE WATER,NSW
1680,2462,PILLAR VALLEY,NSW
1681,2462,SWAN CREEK,NSW
1682,2462,TUCABIA,NSW
1683,2462,ULMARRA,NSW
1684,2462,WOOLI,NSW
1685,2463,ASHBY,NSW
1686,2463,ASHBY HEIGHTS,NSW
20391,2463,ASHBY ISLAND,NSW
1687,2463,BROOMS HEAD,NSW
1688,2463,GULMARRAD,NSW
1689,2463,ILARWILL,NSW
1690,2463,JACKY BULBIN FLAT,NSW
1691,2463,JAMES CREEK,NSW
1692,2463,MACLEAN,NSW
1693,2463,PALMERS CHANNEL,NSW
1694,2463,PALMERS ISLAND,NSW
1695,2463,SANDON,NSW
1696,2463,SHARK CREEK,NSW
1697,2463,TALOUMBI,NSW
1698,2463,THE SANDON,NSW
1699,2463,TOWNSEND,NSW
1700,2463,TULLYMORGAN,NSW
1701,2463,WOODFORD,NSW
20392,2463,WOODFORD ISLAND,NSW
1702,2464,ANGOURIE,NSW
20393,2464,FREEBURN ISLAND,NSW
1703,2464,MICALO ISLAND,NSW
1704,2464,WOOLOWEYAH,NSW
1705,2464,YAMBA,NSW
20394,2464,YURAYGIR,NSW
1706,2465,HARWOOD,NSW
1707,2466,ILUKA,NSW
1708,2466,THE FRESHWATER,NSW
1709,2466,WOODY HEAD,NSW
20395,2469,ALICE,NSW
1710,2469,BANYABBA,NSW
1711,2469,BEAN CREEK,NSW
1712,2469,BINGEEBEEBRA,NSW
20396,2469,BINGEEBEEBRA CREEK,NSW
1713,2469,BONALBO,NSW
1714,2469,BOOMOODEERIE,NSW
1715,2469,BOTTLE CREEK,NSW
1716,2469,BULLDOG,NSW
1717,2469,BUNGAWALBIN,NSW
1718,2469,BUSBYS FLAT,NSW
20397,2469,CAMBRIDGE PLATEAU,NSW
1719,2469,CAMIRA,NSW
1720,2469,CAMIRA CREEK,NSW
1721,2469,CAPEEN,NSW
20398,2469,CAPEEN CREEK,NSW
1722,2469,CHATSWORTH,NSW
1723,2469,CLEARFIELD,NSW
1724,2469,CLOVER PARK,NSW
1725,2469,COONGBAR,NSW
1726,2469,CULMARAN CREEK,NSW
1727,2469,DEEP CREEK,NSW
1728,2469,DRAKE,NSW
20399,2469,DRAKE VILLAGE,NSW
1729,2469,DUCK CREEK,NSW
1730,2469,EWINGAR,NSW
1731,2469,GIBBERAGEE,NSW
1732,2469,GOODWOOD ISLAND,NSW
20400,2469,GORGE CREEK,NSW
20401,2469,HAYSTACK,NSW
1733,2469,HOGARTH RANGE,NSW
1734,2469,JACKSONS FLAT,NSW
20402,2469,JOES BOX,NSW
20403,2469,KEYBARBIN,NSW
1735,2469,KIPPENDUFF,NSW
1736,2469,LOUISA CREEK,NSW
20404,2469,LOWER BOTTLE CREEK,NSW
20405,2469,LOWER DUCK CREEK,NSW
20406,2469,LOWER PEACOCK,NSW
1737,2469,MALLANGANEE,NSW
1738,2469,MOOKIMA WYBRA,NSW
1739,2469,MORORO,NSW
1740,2469,MOUNT MARSH,NSW
1741,2469,MUMMULGUM,NSW
1742,2469,MYRTLE CREEK,NSW
1743,2469,OLD BONALBO,NSW
1744,2469,PADDYS FLAT,NSW
20407,2469,PAGANS FLAT,NSW
20408,2469,PEACOCK CREEK,NSW
1745,2469,PIKAPENE,NSW
1746,2469,PRETTY GULLY,NSW
1747,2469,RAPPVILLE,NSW
20409,2469,SANDILANDS,NSW
20410,2469,SIMPKINS CREEK,NSW
1748,2469,SIX MILE SWAMP,NSW
1749,2469,TABULAM,NSW
1750,2469,THERESA CREEK,NSW
1751,2469,TUNGLEBUNG,NSW
20411,2469,UPPER DUCK CREEK,NSW
1752,2469,WARREGAH ISLAND,NSW
1753,2469,WHIPORIE,NSW
1754,2469,WOOMBAH,NSW
1755,2469,WYAN,NSW
20412,2469,YABBRA,NSW
1756,2470,ALICE,NSW
20413,2470,BABYL CREEK,NSW
1757,2470,BACKMEDE,NSW
1758,2470,BARAIMAL,NSW
1759,2470,CASINO,NSW
1760,2470,COOLANESS,NSW
1761,2470,COOMBELL,NSW
1762,2470,DOBIES BIGHT,NSW
1763,2470,DOUBTFUL CREEK,NSW
1764,2470,DYRAABA,NSW
1765,2470,DYRAABA CENTRAL,NSW
1766,2470,DYRAABA CREEK,NSW
1767,2470,ELLANGOWAN,NSW
1768,2470,FAIRY HILL,NSW
1769,2470,IRVINGTON,NSW
1770,2470,LEEVILLE,NSW
20414,2470,LOWER DYRAABA,NSW
1771,2470,MONGOGARIE,NSW
1772,2470,NAUGHTONS GAP,NSW
1773,2470,NORTH CASINO,NSW
1774,2470,PIORA,NSW
1775,2470,SEXTONVILLE,NSW
1776,2470,SHANNON BROOK,NSW
1777,2470,SPRING GROVE,NSW
1778,2470,STRATHEDEN,NSW
20415,2470,TOMKI,NSW
20416,2470,UPPER MONGOGARIE,NSW
1779,2470,WOODVIEW,NSW
1780,2470,WOOLNERS ARM,NSW
1781,2470,WOOROOWOOLGAN,NSW
1782,2470,YORKLEA,NSW
1783,2471,BORA RIDGE,NSW
1784,2471,CODRINGTON,NSW
1785,2471,CORAKI,NSW
20417,2471,EAST CORAKI,NSW
1786,2471,GREEN FOREST,NSW
1787,2471,GREENRIDGE,NSW
20418,2471,NORTH WOODBURN,NSW
1788,2471,SWAN BAY,NSW
1789,2471,TATHAM,NSW
20419,2471,WEST BUNGAWALBIN,NSW
20420,2471,WEST CORAKI,NSW
1790,2472,BROADWATER,NSW
1791,2472,BUCKENDOON,NSW
20421,2472,ESK,NSW
1792,2472,KILGIN,NSW
20422,2472,MOONEM,NSW
1511,2472,NEW ITALY,NSW
1512,2472,RILEYS HILL,NSW
1513,2472,TABBIMOBLE,NSW
20423,2472,THE GAP,NSW
20424,2472,TRUSTUMS HILL,NSW
1514,2472,WOODBURN,NSW
20425,2473,BUNDJALUNG,NSW
20426,2473,DOONBAH,NSW
1515,2473,EVANS HEAD,NSW
20427,2473,IRON GATES,NSW
20428,2473,SOUTH EVANS HEAD,NSW
1516,2474,AFTERLEE,NSW
1517,2474,BARKERS VALE,NSW
20429,2474,BORDER RANGES,NSW
1518,2474,CAWONGLA,NSW
1519,2474,CEDAR POINT,NSW
1520,2474,COLLINS CREEK,NSW
1521,2474,COUGAL,NSW
1522,2474,DAIRY FLAT,NSW
1523,2474,EDEN CREEK,NSW
1524,2474,EDENVILLE,NSW
1525,2474,ETTRICK,NSW
20430,2474,FAWCETTS PLAIN,NSW
20431,2474,FINDON CREEK,NSW
1526,2474,GENEVA,NSW
1527,2474,GHINNI GHI,NSW
20432,2474,GRADYS CREEK,NSW
1528,2474,GREEN PIGEON,NSW
1529,2474,GREVILLIA,NSW
1530,2474,HOMELEIGH,NSW
20433,2474,HORSE STATION CREEK,NSW
1163,2474,HORSESHOE CREEK,NSW
20434,2474,IRON POT CREEK,NSW
1164,2474,KILGRA,NSW
1165,2474,KYOGLE,NSW
20435,2474,LITTLE BACK CREEK,NSW
1166,2474,LOADSTONE,NSW
1167,2474,LYNCHS CREEK,NSW
20436,2474,NEW PARK,NSW
1168,2474,OLD GREVILLIA,NSW
1169,2474,ROSEBERRY,NSW
20437,2474,ROSEBERRY CREEK,NSW
1170,2474,RUKENVALE,NSW
20438,2474,SAWPIT CREEK,NSW
20439,2474,SHERWOOD,NSW
20440,2474,SMITHS CREEK,NSW
1171,2474,TERRACE CREEK,NSW
1172,2474,THE RISK,NSW
1173,2474,TOONUMBAR,NSW
1174,2474,UNUMGAR,NSW
1175,2474,UPPER EDEN CREEK,NSW
20441,2474,UPPER HORSESHOE CREEK,NSW
1176,2474,WADEVILLE,NSW
20442,2474,WARRAZAMBIL CREEK,NSW
20443,2474,WEST WIANGAREE,NSW
1177,2474,WIANGAREE,NSW
1178,2474,WYNEDEN,NSW
1179,2475,BEAURY CREEK,NSW
1180,2475,TOOLOOM,NSW
20444,2475,UPPER TOOLOOM,NSW
1181,2475,URBENVILLE,NSW
1182,2475,WALLABY CREEK,NSW
1183,2476,ACACIA CREEK,NSW
1184,2476,ACACIA PLATEAU,NSW
1185,2476,BOOMI CREEK,NSW
20445,2476,BRUMBY PLAINS,NSW
20446,2476,KOREELAH,NSW
1186,2476,LEGUME,NSW
1187,2476,LINDESAY CREEK,NSW
1188,2476,LOWER ACACIA CREEK,NSW
20447,2476,MULI MULI,NSW
1189,2476,OLD KOREELAH,NSW
1190,2476,THE GLEN,NSW
1191,2476,WOODENBONG,NSW
1192,2477,ALSTONVALE,NSW
1193,2477,ALSTONVILLE,NSW
1194,2477,BAGOTVILLE,NSW
1195,2477,CABBAGE TREE ISLAND,NSW
1196,2477,DALWOOD,NSW
1197,2477,EAST WARDELL,NSW
20448,2477,GOAT ISLAND,NSW
1198,2477,LYNWOOD,NSW
1199,2477,MEERSCHAUM VALE,NSW
1200,2477,PEARCES CREEK,NSW
1201,2477,ROUS,NSW
1202,2477,ROUS MILL,NSW
1203,2477,TUCKOMBIL,NSW
1204,2477,URALBA,NSW
1205,2477,WARDELL,NSW
1206,2477,WOLLONGBAR,NSW
